113965941954673,The Wickham Arms,51.468754456913,-0.032791073158938,69 Upper Brockley Road,SE4 1
114375015285926,Nando's Putney,51.460289,-0.2139334,148 Upper Richmond Road,SW15 2
114692418615385,Lahore Restaurant,51.5877113,-0.3323851,45 Station Road,HA1 2UA
114976365200694,Smollenskys Restaurant & Bar,51.510898874456,-0.12041003188142,Agostino Neto Road,null
115209941870953,Ship and whale,51.4970905,-0.0341366,2 Gulliver Street,SE16 7
115257641874086,"Italia In Piazza, The Real Italian Food Market",51.48595,-0.04516,"Unit 17 Gemini Business Estate, Landmann Way",SE14 5RL
115282891873880,Banana Tree,51.51432818404,-0.13464064207423,103 Wardour Street,W1F 0UQ
115414531868562,Brazen Monkey,51.508647300174,-0.13787659835954,189 Piccadilly,W1J 9
115566225167437,Panini House,51.5057487,-0.2284136,58 Uxbridge Road,W12 8
117364591657610,Esarn Kheaw Thai Restaurant,51.5064647,-0.2320178,314 Uxbridge Road,W12 7
117566001640377,Foundation Bar,51.5130864,-0.1248442,5 Langley Street,WC2H 9JA
189087054386,Darkhorse Restaurant & Bar,51.54751,-0.01057,"16-19 Victory Parade,East Village",E20 1FS
194325226201,Vineet Bhatia London,51.4916805,-0.1615085,10 Lincoln Street,SW3 2TS
220764744623,Banner's Restaurant Crouch End N8,51.580630369015,-0.12497092954396,21 Park Road,N8 8TE
231723411186,Underground Cookery School,51.528291430452,-0.090918014341506,201/203 City Road London EC1V 1JN,EC1V 1JN
235040099181,Morna Lounge Wine Bar,51.5487362,-0.0755734,"79b Kingsland High Street, Dalston",E8 2PB
256435866955,The Real Greek,51.513839499701,-0.12309377700843,Bankside; Covent Garden; Marylebone; Westfield London; Westfield Stratford City; Windsor; Soho; Spitalfields; St. Martin's Lane.,null
261502048071,Kadiri's,51.5476724,-0.2262042,26 High Road,NW10 2QD
271202453601,Pho,53.4847447,-2.2431534,3 Great Titchfield Street,SW19 7PA
279916942336,Olive Garden Southfield,51.4448744,-0.2041327,42 Replingham Road,SW18 5LR
291488449303,Nincomsoup,51.525672085,-0.087438420209337,5-7 St. Agnes Well,EC1Y 1
293657783224,Ivory Arch Bar & Restaurant,51.492837197067,-0.09882040740967,80 Walworth Road,se1 6
296099692133,The Cranleigh,51.558516444016,0.22026749049063,84  Station Lane,RM12 6LX
328039525157,Vivat Bacchus,51.50549986686,-0.085030116787377,47 Farringdon Street / 4 Hays Lane,EC4A 4LL / SE1 2
384841174056,Casa Blue,51.524758928726,-0.071799429575493,120 Bethnal Green Road,E2 6DG
101459170196767,Pink Buffalo,51.630650424848,0.00094694,3 The Green Walk,E47EX
101725013225284,Enoteca Da Luca,51.516360033534,-0.078975438486399,"Devonshire Square Courtyard, City Unit 7",EC2M 4
101725996557220,El Burrito,51.52752,-0.1387649,"103 Hampstead Road, London, United Kingdom",NW1 3EL
102115339850688,Momo,51.511203114527,-0.13965178051638,25 Heddon Street,W1B 4BH
103015859763905,Turners Old Star,51.505346744793,-0.059349813024829,"14 Watts Street, Wapping E1W 2QG",E1W 2QG
103277776378540,GrillFellas,51.5347181,0.046764,88 Katherine Road,E6 1EN
103879926355747,Blue Anchor,51.48982,-0.23168,13 Lower Mall,W6 9DJ
104706136281771,The Mango Room,51.5395351,-0.1421405,10-12 Kentish town Road,NW1 8NH
104754279695173,Seaways Fish Bar,51.7102165,-0.0347768,82 High Street Cheshunt,En8 0AJ
105435139614678,Il Guscio-E5 Ristorante Pizzeria,51.5532568,-0.0530089,90 Lower Clapton Road,E5 0QR
106271516128976,Soup Studio,51.5114302,-0.0432596,566 Cable Street,E1W 3HB
106848536192551,Rufies,51.464927564717,-0.13021725244492,15 Clapham High St,SW4 7TS
106957506436574,Sushikim,51.5864829,-0.0701558,2 Tynemouth Road,N15 4UD
106960692733221,The Vine,51.554677887675,-0.1445484803691,86 Highgate Road,NW5 1
107909719288098,Restaurant Gordon Ramsay,51.4853649,-0.1621297,68 Royal Hospital Road,SW3 4H
108445009243943,1 Lombard Street,51.5131555,-0.0889045,1 Lombard Street,EC3V 3
118056018248496,Delhi O Delhi,51.563397969039,0.09758766766243,5 Seven Kings Road,IG3 8
118096745026865,Ekko Restaurant,51.556956248436,-0.11815865038913,367 Holloway Road,N7 0RN
118879908161180,Icebar London,51.51125,-0.13969668135013,31 - 33 Heddon Street,W1B 4BN
119195828133835,Trafalgar Tavern,51.484625462465,-0.0046041243903883,"Park Row, Greenwich, London",SE10 9NW
120418674686761,The London Apprentice - Isleworth,51.471045774604,-0.32073372946302,62 Church Street,TW7 6BG
121185851318936,Seahorse fish bar,51.5516891,0.1309992,98 Wood Lane,rm95sl
121303361373734,Viet Cafe,51.510512,-0.0836412,20 Eastcheap,EC3M 1EB
121396654701937,Pho Hanoi Deptford,51.4807114,-0.0265583,207 Deptford High St,SE8 3NT
121794344560334,Khyber Pass Restaurant,51.552346859823,0.05251628415436,716 Romford Road,E12 6BT
121854237958178,Cardamom Club,51.436038144876,-0.16029867197337,18 Trinity Road,SW17 7RE
123140394424831,Roux at The Landau,51.517823741852,-0.1432823227068,1C Portland Place,w1b1ja
123631287692855,Locos (Brunel University),51.533276650971,-0.47361922727821,Union of Brunel students,UB8 3PH
126088657444140,Rise46,51.460903309283,-0.16516530433375,46 Battersea Rise,SW11 1EE
126093730774209,China Boulevard,51.463751308165,-0.18871385029727,Smugglers Way Unit 1,SW18 1
126227480725168,The Regency Club,51.5943673,-0.2842737,18 - 21 Queensbury Station Parade,HA8 5NR
126570567395764,Fiddler's Elbow - Camden,51.5459908,-0.1509705,1 Malden Road,NW5 3
126574980727805,La Barca Ristorante,51.501744068553,-0.1106723556246,80-81 Lower Marsh,SE1 7AB
126837894066352,Gallery Mess,51.490938682028,-0.15956732116612,"Saatchi Gallery, Duke of York HQ, Kings Rd",SW3 4SQ
127877960595444,Sidi Maarouf,51.514680853017,-0.16224950841363,56-58 Edgware Road,W2 2
128232180559910,Da Mario Kensington,51.4986777,-0.1834642,"15 Gloucester Road , Kensington",SW7 4PP
128801603835330,O'Neill's - Carnaby Street,51.514122114869,-0.13948249630198,37-38 Great Marlborough Street,W1F 7JF
128823773864094,"Taiwan Trade Centre, London",51.519786011523,-0.085663212585447,3rd Floor 29 Wilson Street,EC2M 2SJ
129203520431818,The Wilton Way Cafe,51.5457323,-0.0615631,63 Wilton Way,E8 1BG
129800907100817,Hawksmoor Seven Dials,51.51345529332,-0.12585824620636,11 Langley Street,WC2H 9JG
130353390365995,STAR BURGER Harlesden,51.5363998,-0.2452881,1 Park Parade,NW10 4JH
130846397125565,Bel Air London Greek Restaurant,51.608833866,-0.430383586,Rickmansworth Rd,HA6 2
131195847027615,Mr. Buckley's,51.531118959986,-0.067902301439424,277 Hackney Road,E2 8NA
131257163588761,Fisherman's Hut,51.5057191,-0.2269814,210 Uxbridge Road,W12 7JD
132182110276127,The Coriander,51.648538835692,-0.13024357024652,161-163 Bramley Rd,N14 4XA
132183863500259,The Sir Richard Steele Pub,51.546971135656,-0.15885217782868,97 Havistock Hill,NW3 4RL
132535526863755,Power Lunches,51.542485905461,-0.076155984388666,446 Kingsland Road,E8 4AE
133542196692886,Galvin Bistrot de Luxe,51.519315126426,-0.15622043609619,66 Baker Street,W1U 7DJ
133893956712942,St Johns Tavern,51.5628732,-0.1357508,91 Junction Road,N19 5QU
134033386672661,Maramia restaurant,51.5225831,-0.2077119,48 Golborne Road,W10 5
134157943372131,Afrikiko,51.478964615571,-0.054826633495645,"Where   Club Afrikiko 871 Old Kent road, London ,",SE15 1DY
134531573260089,"The Empire Chinese Restaurant, Hounslow",51.46327745478,-0.3871808855237,491 Staines Road,TW4 5AR
134743546733109,La Tasca Canary Wharf,51.507508848095,-0.023216645269404,West India Quay,E14 4AE
134937476948859,Squires,51.5201874,0.0184317,272 Barking Rd,E6 3BA
134958833216627,The Lord Jim Hotel London Kensington,51.4907119,-0.1935554,23 - 25 Penywern Road,SW5 9TT
135113473628518,Les Calices Restaurant,51.3797502,-0.0831281,89 lower addiscombe road,CR0 6PT
135214839857643,Hakkasan Hanway Place,51.517256275433,-0.13106073330992,8 Hanway Place,W1T 1
135319376638989,wagamama,51.467255,-0.2284464,putney,SW15 1SQ
136261183249453,Jubo London,51.5259705,-0.1086385,50 Exmouth Market,EC1R 4QE
136427973083664,2 sisters tandoori,51.4683125,-0.0526515,4 Gibbon Road,SE15 2
136538119751026,The Dog House Pub London,51.4891235,-0.1110076,293 Kennington Road,SE11 6BY
136551833057607,Risto Restaurant,51.406785072021,-0.031274036278058,221 High Street,BR3 1
138041639553823,Zia Teresa,51.49895078375,-0.16393683280459,6 Hans Road,SW3 1RX
138917002945878,Rubym's,51.5744822,-0.3706737,466 - 468 Alexandra Ave,HA2 9TL
138919842790879,Annie's Restaurant,51.484685552903,-0.27779842635564,162 Thames Road,W4 3QS
139066952805238,Cinnamon Spice Marylebone,51.522626229932,-0.15886126443288,12-14 Glentworth Street,NW1 5PG
139224559535067,Timber Gardens Restaurant,51.3822188,-0.1067728,161 London Road,CR0 2RJ
139232192807466,Cafe Pacifico,51.513081178928,-0.12502437219645,5 Langley Street,WC2H 9JA
139464012764635,Sweetings,51.5124919,-0.0927146,39 Queen Victoria Street,EC4N 4SA
139734949419719,Dinner by Heston Blumenthal,51.502024,-0.1602347,66 Knightsbridge,SW1X 7
139735022762865,Thornbury Castle Ale & Cider House,51.5206871,-0.1624495,29A Enford Street,W1H 1DN
139950176055134,Masa Restaurant (Afghan Cuisine),51.593991408029,-0.33662871729535,24-26 Headstone Drive,HA3 5QH
140020139423196,ROTI CHAI Street Kitchen & Dining Room,51.514683798245,-0.15578918785627,3 Portman Mews South,W1H 6AY
140613886349566,Rainer's Bavarian Grill,51.5816895,-0.0326337,20 High Street,E17 7AD
141242615898485,Phat Phuc Noodle Bar,51.4872678,-0.1695867,151 Sydney Street,SW3 6NT
141489949249238,The Hemingford Arms,51.543123103006,-0.11328529207803,158 Hemingford Road,N1 1DF
159153874101735,Oxo Tower Restaurant,51.508561599837,-0.10831574413504,"Oxo Tower Wharf, Barge House St 8th Floor",SE1 9
159248264090859,Dragon Inn,51.529244704622,0.19010009166667,10-12 South End Road,RM13 7XH
159251830762032,Yashin Sushi&Bar,51.5005393,-0.195469,"1A Argyll Road, High Street Kensington",W8 7DB
159283350766032,The Harlington Tandoori,51.485319559788,-0.4346313978949,316 - 318 High Street Harlington,UB3 5
159350104082342,Bon Gusto,51.4993008,-0.1383168,"75-76 Buckingham Gate, SW1E 6PD",SW1E 6PD
159455770732968,Nando's Romford,51.575622862641,0.1797549075872,The Brewery Unit FR3,RM1 1AU
159501604061517,The Botanist SW1,51.492693261342,-0.15696241521284,7 Sloane Square,SW1W 8EE
159628857382038,Ottolenghi Islington,51.5398487,-0.1023047,287 Upper Street,N1 2TZ
159815187375876,The Enterprise,51.520254576606,-0.11753953965471,38 Red Lion Street,WC1R 4PN
159843487365184,Pizza Chalet,51.5968446,-0.3354409,118 High Street,HA3 7AL
160268277317332,Santini,51.495967328868,-0.14711730883174,29 Ebury Street,SW1W 0
160343910694223,Krazee Chef,51.5474014,0.02321,East London,E79AD
160347703975755,Yilmaz Kebab,51.46625,-0.06596,277 Rye Lane,SE15 4
160517110629623,Sun and Woolpack,51.6711995,-0.0406869,640 Hertford Road,EN3 6
160521697295183,TGI Fridays,51.510238438968,-0.13248438017988,25-29 Coventry St,WC2E 9HZ
160692561048905,Plaquemine Lock,51.5325317,-0.1001704,139 Graham Street,N1 8LB
160697627282023,The White Swan & Cuckoo,51.504895584389,-0.057460469215353,97 Wapping Lane,E1W 2RW
160922467251499,Monty's Restaurant,51.4951959,-0.3058439,224 South Ealing Road,W5 4BU
161384053871816,Shishawi,51.515340679258,-0.16322696636241,51-53 Edgware Road,W2 2
161704827174073,Hot Pepper Jelly Cafe,51.5803704476,-0.12283359831577,11 Broadway Parade,N8 9DE
161765987560181,Magic Falafel slow•fast•vegan•food,51.54239,-0.14722,Camden Stables Market,Nw
161807653879599,Montys South Ealing,51.4951959,-0.3058439,224 South Ealing Road,W5 4RP
162101280481882,Ravello Victoria Street London,51.4976929,-0.1341811,61-71 Victoria Street,SW1H 0HZ
162500533849573,Mango Shack,51.541673244947,-0.13879931387887,47-49 Camden Road,NW1 9
162607903875631,Rippon Cheese,51.4927101,-0.1392944,26 Upper Tachbrook Street,SW1V 1SW
163680420398301,Benny's Fish and Chips,51.46678786017,-0.14273382548392,30 North Street,SW4 0HD
165291253551397,Coffeeitalia.co.uk,51.5272382,-0.0886979,"Caffè Italia,Kemp House, 152 City Road",EC1V2NX
165617606784483,Morden Kebaby,51.402910162992,-0.19298792350862,19 London Road,SM4 5
166215156722068,Alexandra Palace,51.593992533264,-0.13062546606293,"Alexandra Palace Way,",N227
166365363426643,Everest Lounge,51.5938851,-0.3315124,60 Peel Road,HA3 7
183057338448605,Jerk Hut,51.5812101,-0.0182351,257 Hoe Street,E17 9PT
184641508646060,Aksular Kitchen,51.6867,-0.04473,Park Plaza Great Eastern Rd. Waltham Cross,EN8 8DY
185187814962500,Birdie Num Nums Cafe,51.475320055325,-0.035609617339999,11 Lewisham Way,SE14 6PP
185431021498448,Sorrento Ristorante Italiano,51.5567277,0.2492422,13 Station Road,RM14 2SJ
185907978092623,Parkholme Supper Club,51.54623,-0.06992887298584,"Dalston, Hackney",E8 3AQ
186075031423150,Prufrock Coffee,51.519928104465,-0.10932120063995,"23 - 25 Leather Lane, EC1",EC1N 7TE
186769661373848,Loving Hut Archway,51.5649336,-0.1333093,669 Holloway Road,N19 5SE
186923151346185,The Narrow,51.509614870096,-0.037694929335336,44 Narrow Street,E14 8DP
187641737923830,Yo Sushi Harvey Nichols,51.501836,-0.1597519,109-125 Knightsbridge,SW1X 7R
188251367894722,Brodie's Bar,51.506513164421,-0.020415637114394,"43-44 Fishermans Walk, Canary Wharf",E14 5HD
188950614802038,BBQ Grill,51.5370655,0.0359331,32 plashet grove,e61
188951104494933,Chilli Pickle,51.6874165,-0.0064551,40 Highbridge Street,EN9 1BS
190104647824442,Twoeightydegrees African Restaurant & Bar,51.543884398298,-0.20010339029972,280 Kilburn High Road,NW6 2BY
190271737757232,Lahore Village,51.561950698908,-0.28155797900212,131 Wembley Park Drive,HA9 8HQ
193296721096743,The Colton Arms,51.4866439,-0.2107066,187 Greyhound Road,W14 9SD
194134233964946,Bluebird Chelsea,51.484834612102,-0.17524210277729,350 Kings Road,SW3 6
195035903907359,Plateau,51.504673964519,-0.017816810419995,Canada Pl 4th Floor,E14 5
195613250460517,Hackney Picturehouse,51.544802387778,-0.055255068940611,270 Mare Street,E8 1HE
195769907216730,Imperial Dragon,51.488277660955,-0.22292138076227,78 Fulham Palace Road,W6 9PL
195947167089791,The Book Club,51.5245401,-0.0815927,100 Leonard Street,EC2A 4RH
196330317143211,Bleeding Heart Restaurants,51.5192795,-0.10691,Bleeding Heart Yard,EC1N 8SJ
197248263748386,Nanban,51.4616318,-0.11366,426 Coldharbour Lane,SW9 8LF
198663353543278,Sirius Black: Un padrino ejemplar.,51.50643,-0.12721,Grimmauld Place #12,null
200294350085418,Sukiyaki tei   by Sushi des Artistes,51.4924764,-0.1666128,85 Sloane Avenue,SW3 3DX
200576453448395,Roll Papa,51.5515299,-0.1110734,241 Holloway Road,N7 8HG
201217570322975,Yoshiaki,51.5110867,-0.1329743,9 Rupert Street,W1D 6DG
201254099924897,Melur London,51.518094426316,-0.16758628592281,175A Edgware Road,W2 1
202191623143213,Tea House Theatre,51.488257415008,-0.12074218432177,139 Vauxhall Walk,SE11 5HL
202496036865939,Burger Plus,51.4178257,-0.0596008,"2a, high street",ub8 2eb
202928596756689,Liquid Bar,51.6015014,-0.1117502,"268 High Road,Wood Green",N22 8JX
344126822349349,The Kings Arms,51.5063477,-0.1461078,2 Shepherd Market,W1J 7QA
348052201993425,The Lansdowne,51.541452812962,-0.15335789804944,90 Gloucester Avenue,NW1 8HX
350379405027525,Dar's Pakistani&Indian Cuisine / Hampstead Heath,51.554325601626,-0.16457870729422,2 Elm Terrace,NW3 2LL
351480061550386,Bombay Palace,51.514221697437,-0.16796642619379,50 Connaught Street,W2 2AA
353882504657311,Scootercaffe,51.5003576,-0.1139473,132 Lower Marsh,SE1 7AE
354683391290153,Crystals Of London,51.532647843498,-0.2853766623993,"2 Agate Close, Twyford Abbey Road, Park Royal",NW10 7FJ
356257021223103,Simit Sarayi,51.514348051289,-0.1495312050963,381-383 Oxford Street,W1C 2JS
357667491104891,La Casa Degli Amici,51.4393349,-0.1062749,196 Norwood Road,SE27 9AU
357875721016460,The House Of Wings,51.52979,-0.21027,Acklam village market/ the eagle pub,W10 4JD
359141334197926,Vintage Movie Posters,51.6778793,-0.603191,"14 Chiltern Business Centre, 63-65 Woodside Rd",HP6 6AA
359529334079305,Malina Polish Restaurant,51.4973998,-0.2228817,166 Shepherds Bush Road,W6 7
360117020760522,Chosen Bun,51.4791907,-0.199353,647 Fulham Road,SW6 5PU
361770630588239,TOZI Restaurant,51.494103254566,-0.14134316267048,8 Gillingham Street,SW1V 1HJ
362746380462174,Pepper.grill,51.578232355824,-0.20738596111024,"11 Russel Parade, Golders Green Road",NW11 8DY
362789353871693,Mexican Fiesta,51.4022659,-0.1925757,30 Abbotsbury Road,SM4 5LQ
364975650235675,Toby Carvery,51.625877500143,0.032429218070121,High Road,IG9 5HT
367116970108379,Wimsey's Restaurant,51.473704892273,-0.19684322545455,177 New Kings Road,SW6 4SW
368623399863459,Thai Square Wig & Pen,51.5132575,-0.1128461,229-230 Strand,WC2R 1BF
368992683172924,Cool Cats' Cafe,51.4782046,-0.0839251,149 Southampton Way,SE5 7
369237226573299,The Blue Anchor Pub Bermondsey,51.4921417,-0.0624406,251 Southwark Park Road,SE16 3
369987109679799,The Seagrass,51.53347,-0.10913,74 Chapel Market,N1 9
370049726373200,The Shaftesbury Richmond,51.465562118982,-0.2990770070509,121-123 Kew Rd,TW9 2PN
370626223138193,The Kitchen & Zaitun,51.5583349,0.2390577,162 upminster Road,RM14 2AJ
372673976275404,Crumbs Takeaway,51.5353921,-0.393864,497 Yeading Lane,UB5 6LN
372992559565250,Zan Zi Bar - Shisha & Dessert Lounge,51.609993,-0.2787423,113 High Street,HA8 7DB
378410835683191,La Porchetta Islington,51.5397301,-0.1026954,141 Upper Street,N1 0
378862142293144,Masters & Company LTD,51.50558,-0.01166,Q11 Billingsgate Market,E14 5
378981215643242,Cocorico,51.5128652,-0.1013911,3 St Andrews Hill,EC4V 5
380073348716153,Hasan Meze & Mangal Restaurant,51.551026625571,-0.074977066008624,14 Stoke Newington Road,N16 7XN
380915238742676,Mays Chinese Cuisine,51.5408023,-0.2014198,39 Willesden Lane,NW6 7RF
441618979329977,MEATliquor N1,51.5390823,-0.1025661,133B Upper Street,N1 1QP
444330002364301,Ting Tong Thai,51.5085301,-0.2778852,322 Uxbridge Road,W3 9
448357985297271,Kashmir Restaurant,51.4648149,-0.2184958,"18-20 Lacy Road, Putney",SW15 1NL
450677215059609,Di Carlo's Pizza & Pasta,51.6523361,-0.0739736,34B Southbury Road,EN1 1SA
453547258184849,Foley's,51.519311835764,-0.1404082775116,23 Foley Street,W1W 6DX
455710974491694,Temple Lounge Canary Wharf,51.5077906,-0.0246544,14 Hertsmere Road,E14 4AF
458132954358979,Golden Chef's Cafe,51.4394455,-0.0547347,18 London Road,CR0 2TA
458843050992216,Chippers,51.65085,-0.14962,8 Cockfosters Parade,EN4 0BX
459142304117885,Curry Xpress in Islington takeaway delivery service Halal,51.5419693,-0.1174557,333A Caledonian Road,N1 1DW
459673927379594,Thai Square Covent Garden,51.514443625604,-0.12754181404378,166-170 Shaftesbury Avenue,WC2H 8JB
459869897532093,Phaseonelounge,51.4758501,-0.0477845,136 New Cross Road,SE14 5BA
464185633709484,City Social,51.515309342031,-0.084345206768098,Tower 42 24th Floor,EC2N 1HQ
464726437036516,TASTI Cocktail Bar & Restaurant,51.4984093,-0.04645,"Unit C, Montreal House, Surrey Quay Road",SE16 7AQ
466339530116126,Regans Fish and Chips,51.454154770064,-0.35475419636253,60 Nelson Road,TW2 7
466948413325773,The Shed,51.508984568871,-0.19394502778008,122 Palace Gardens Terrace,W8 4RT
467037170079984,The Green Curry,51.4480402,-0.1896464,180 Garratt Lane,SW18 4ED
467164246800014,??????????? ???????????? / pub and restaurant,51.50643,-0.12721,??????? 4,10510
467436926789525,Rullos Pizzeria,51.5401297,-0.1404403,47-49 Camden Road,NW1 9LS
471945576246440,Cafe East London,51.5166983,-0.0656664,93-101 Greenfield road,e1 1
474662265948261,Sultan Sofrasi Restaurant,51.534119131637,-0.026837644973112,"72 Parnel Road, Bow Church",E3 2RU
475055499248442,Annie's Barnes,51.4690757,-0.2550973,36-38 White Hart Lane,SW13 0PZ
475603012646253,Route 66 London,51.52698,-0.2671799,30 BACK PARK ROYAL ROAD,NW10  7JW
476001835807763,Tarboush Mediterranean Cafe,51.654239723799,-0.39908920311019,57 Market Street,WD18 0PR
478957248976259,Zaika  Croydon,-34.88599,138.55831,"27, London Rd",CR0 2RE
479827668794693,Hide & Seed,51.4576033,-0.206192,52-54 Upper Richmond Road,SW15 2RN
479836972045038,"The Railway, Putney",51.4610209,-0.2172077,202 Upper Richmond Road,SW15 6TD
480191988667441,The Petal Pusher,51.472869362246,-0.28653158689215,235 Sandycombe Road,TW9 2EW
480451192069339,Lotus Restaurant,51.4903508,0.0727775,16 Burrage Road,SE18 7LH
481312925243372,SeeWoo,51.511717,-0.1302643,19-21 Lisle Street,WC2H 7BE
482634998433002,Sushisamba Floor 38,51.516078812553,-0.081006081719361,"Heron Tower, 110 Bishopsgate",EC2N 4AY
759156570797603,Holiday Inn Express London - Swiss Cottage,51.5484284,-0.1807501,152-156 Finchley Road,NW3 5HS
763232053788687,"Herons Restaurant, Chorleywood",51.647220658795,-0.52857741590122,52 Heronsgate road,WD3 5BB
770261926450941,Lime Leaf Indian Takeaway,51.6190509,-0.1125804,60 Aldermans Hill,N13 4PP
772729106153422,Tokyo Sukiyaki-Tei,51.4924764,-0.1666128,85 Sloane Avenue,SW3 3DX
774283685934112,Udaya Restaurant,51.5349388,0.0462843,105 Katherine Road,E6 1ES
776019032462358,The Camden Eye,51.539414846415,-0.14222608320755,2 Kentish Town Road,NW1 9NX
779223368768167,Favorite Chicken & Ribs Enfield Church St,51.6521111,-0.0850032,48A Church Street,EN2 6AZ
783376708427618,Rani London,51.6045809,-0.1883839,7 Long Lane,N32PR
784099894960478,Flavourz Takeaway,51.5958169,-0.0715815,93 Bruce Grove,n17 6uz
785616091524710,Okko,51.5370611,-0.0617095,49 Broadway Market,E84
785954688172797,Delices des iles UK,51.43098,-0.17531,"Flat 17 Bellamy House, Garatt Lane",SW17 0LS
786397551450092,O'Shea's Bar & Kitchen,51.7026463,-0.0345849,99 Turners Hill,EN8 9BD
789125731171691,Blue Tree Kitchen,51.507624476429,-0.10752798357143,1-2 Hatfields,SE1 9PG
